Epoch,Open,High,Low,Close,Volume
2017-02-06 00:00:00-05:00,228.87,229.32,228.545,228.96,3965294
2017-02-07 00:00:00-05:00,229.38,229.65,228.73,228.97,4012930
2017-02-08 00:00:00-05:00,228.61,229.39,228.31,229.26,4025492
2017-02-09 00:00:00-05:00,229.56,230.95,229.53,230.58,4340526
2017-02-10 00:00:00-05:00,231.02,231.77,230.89,231.47,4792661
2017-02-13 00:00:00-05:00,232.09,233.07,232.05,232.73,4638986
2017-02-14 00:00:00-05:00,232.56,233.71,232.16,233.7,5319321
2017-02-15 00:00:00-05:00,233.44,235.13,233.39,234.87,6998376
2017-02-16 00:00:00-05:00,234.96,235.15,233.86,234.74,6882594
2017-02-17 00:00:00-05:00,233.97,235.06,233.94,235.05,4818546
2017-02-21 00:00:00-05:00,235.54,236.68,235.51,236.45,5475107
2017-02-22 00:00:00-05:00,236.02,236.54,235.83,236.29,4126947
2017-02-23 00:00:00-05:00,236.88,236.89,235.57,236.45,6229180
2017-02-24 00:00:00-05:00,235.46,236.79,235.41,236.78,6242074
2017-02-27 00:00:00-05:00,236.64,237.305,236.35,237.13,4303795
2017-02-28 00:00:00-05:00,236.67,236.94,236.015,236.49,6232581
2017-03-01 00:00:00-05:00,238.39,240.31,238.38,239.74,8058938
2017-03-02 00:00:00-05:00,239.56,239.56,238.21,238.33,5731529
2017-03-03 00:00:00-05:00,238.17,238.6,237.735,238.48,4784796
2017-03-06 00:00:00-05:00,237.5,238.12,237.01,237.75,3805582
2017-03-07 00:00:00-05:00,237.36,237.77,236.77,237.05,4363014
2017-03-08 00:00:00-05:00,237.34,237.63,236.41,236.61,5658383
2017-03-09 00:00:00-05:00,236.7,237.24,235.74,236.83,5900024
2017-03-10 00:00:00-05:00,237.98,238.02,236.59,237.62,6445584
2017-03-13 00:00:00-04:00,237.61,237.85,237.25,237.75,4432640
2017-03-14 00:00:00-04:00,237.2,237.23,236.19,236.94,4597195
2017-03-15 00:00:00-04:00,237.59,239.43,237.29,238.91,7422645
2017-03-16 00:00:00-04:00,239.11,239.19,238.1,238.54,5686412
2017-03-17 00:00:00-04:00,237.75,237.965,237.12,237.13,4412859
2017-03-20 00:00:00-04:00,237.03,237.36,236.33,236.74,4164429
2017-03-21 00:00:00-04:00,237.47,237.61,233.585,233.81,12348996
2017-03-22 00:00:00-04:00,233.77,234.6,233.05,234.27,8667377
2017-03-23 00:00:00-04:00,234.0,235.33,233.6,234.04,8517090
2017-03-24 00:00:00-04:00,234.38,235.035,232.96,233.88,9391268
2017-03-27 00:00:00-04:00,231.93,233.91,231.61,233.59,6334852
2017-03-28 00:00:00-04:00,233.27,235.81,233.14,235.28,6585870
2017-03-29 00:00:00-04:00,234.99,235.805,234.73,235.59,4795779
2017-03-30 00:00:00-04:00,235.47,236.515,235.28,236.27,4076345
2017-03-31 00:00:00-04:00,235.9,236.505,235.69,235.73,5247022
2017-04-03 00:00:00-04:00,235.8,236.03,233.92,235.37,5906859
2017-04-04 00:00:00-04:00,234.95,235.57,234.56,235.51,4458239
2017-04-05 00:00:00-04:00,236.27,237.39,234.55,234.78,9394296
2017-04-06 00:00:00-04:00,234.95,236.04,234.43,235.39,5160272
2017-04-07 00:00:00-04:00,235.15,236.0,234.64,235.17,5255162
2017-04-10 00:00:00-04:00,235.37,236.25,234.75,235.33,4252595
2017-04-11 00:00:00-04:00,234.89,235.18,233.34,235.04,6781700
2017-04-12 00:00:00-04:00,234.76,234.95,233.77,234.1,6468110
2017-04-13 00:00:00-04:00,233.63,234.49,232.55,232.55,6941908
2017-04-17 00:00:00-04:00,233.09,234.57,232.88,234.56,4605859
2017-04-18 00:00:00-04:00,233.72,234.48,233.08,233.87,5138220
2017-04-19 00:00:00-04:00,234.55,234.95,233.18,233.48,5964085
2017-04-20 00:00:00-04:00,234.15,235.845,233.78,235.3,6852335
2017-04-21 00:00:00-04:00,235.28,235.31,234.13,234.59,6402685
2017-04-24 00:00:00-04:00,237.18,237.41,236.61,237.12,8229952
2017-04-25 00:00:00-04:00,237.9,238.95,237.81,238.53,7316218
2017-04-26 00:00:00-04:00,238.52,239.53,238.35,238.44,6825330
2017-04-27 00:00:00-04:00,238.77,238.95,237.98,238.61,4877209
2017-04-28 00:00:00-04:00,238.9,238.93,237.93,238.11,4550877
2017-05-01 00:00:00-04:00,238.69,239.17,238.2,238.65,4384989
2017-05-02 00:00:00-04:00,238.84,238.975,238.3,238.79,4591573
2017-05-03 00:00:00-04:00,238.32,238.73,237.71,238.53,6408388
2017-05-04 00:00:00-04:00,238.83,238.92,237.785,238.74,5601322
2017-05-05 00:00:00-04:00,239.19,239.71,238.69,239.71,5447355
2017-05-08 00:00:00-04:00,239.76,239.92,239.175,239.67,4012984
2017-05-09 00:00:00-04:00,239.96,240.18,239.05,239.46,5551173
2017-05-10 00:00:00-04:00,239.38,239.87,239.155,239.86,4152780
2017-05-11 00:00:00-04:00,239.35,239.57,238.135,239.42,5700682
2017-05-12 00:00:00-04:00,239.09,239.21,238.67,239.03,4409089
2017-05-15 00:00:00-04:00,239.475,240.44,239.45,240.25,5077177
2017-05-16 00:00:00-04:00,240.63,240.67,239.63,240.09,4965832
2017-05-17 00:00:00-04:00,238.1,238.64,235.75,235.91,14445158
2017-05-18 00:00:00-04:00,235.73,237.75,235.44,236.73,9938059
2017-05-19 00:00:00-04:00,237.33,239.07,237.28,238.3,6855992
2017-05-22 00:00:00-04:00,238.9,239.71,238.82,239.54,3434691
2017-05-23 00:00:00-04:00,239.95,240.24,239.52,240.02,3529811
2017-05-24 00:00:00-04:00,240.32,240.73,239.94,240.58,3930672
2017-05-25 00:00:00-04:00,241.21,242.08,240.97,241.71,4719003
2017-05-26 00:00:00-04:00,241.55,241.9,241.45,241.75,3217034
2017-05-30 00:00:00-04:00,241.34,241.79,241.16,241.52,3212917
2017-05-31 00:00:00-04:00,241.86,241.88,240.64,241.44,5589889
2017-06-01 00:00:00-04:00,241.965,243.31,241.65,243.3,5545566
2017-06-02 00:00:00-04:00,243.42,244.35,243.09,244.08,5771543
2017-06-05 00:00:00-04:00,243.98,244.3,243.76,243.96,2684511
2017-06-06 00:00:00-04:00,243.3,243.97,243.125,243.25,3400592
2017-06-07 00:00:00-04:00,243.6,243.91,242.83,243.66,4035588
2017-06-08 00:00:00-04:00,243.77,244.33,243.17,243.76,5119443
2017-06-09 00:00:00-04:00,244.09,245.01,241.95,243.45,10697649
2017-06-12 00:00:00-04:00,243.13,243.42,242.38,243.34,6560593
2017-06-13 00:00:00-04:00,243.98,244.6,243.58,244.52,4337277
2017-06-14 00:00:00-04:00,244.85,244.86,243.29,244.26,6742810
2017-06-15 00:00:00-04:00,242.68,243.905,242.37,243.79,5555123
2017-06-16 00:00:00-04:00,242.77,242.8,241.64,242.63,4867364
2017-06-19 00:00:00-04:00,243.6,244.725,243.49,244.64,4361441
2017-06-20 00:00:00-04:00,244.25,244.26,242.99,243.04,4161180
2017-06-21 00:00:00-04:00,243.42,243.59,242.42,242.95,4761517
2017-06-22 00:00:00-04:00,242.96,243.53,242.65,242.84,3593614
2017-06-23 00:00:00-04:00,242.92,243.51,242.47,243.15,5134880
2017-06-26 00:00:00-04:00,243.9,244.38,243.05,243.27,4112190
2017-06-27 00:00:00-04:00,243.035,243.38,241.31,241.35,7604431
2017-06-28 00:00:00-04:00,242.5,243.71,242.24,243.46,5622415
2017-06-29 00:00:00-04:00,243.67,243.71,239.96,241.4,10684765
2017-06-30 00:00:00-04:00,242.32,242.7,241.58,241.77,5713825
2017-07-03 00:00:00-04:00,242.91,243.37,242.29,242.33,2959299
2017-07-05 00:00:00-04:00,242.63,243.0,241.72,242.77,4678507
2017-07-06 00:00:00-04:00,241.885,242.03,240.34,240.57,6496388
2017-07-07 00:00:00-04:00,241.21,242.28,241.02,242.09,4283647
2017-07-10 00:00:00-04:00,241.95,242.8,241.77,242.35,3360778
2017-07-11 00:00:00-04:00,242.16,242.545,240.85,242.16,4710817
2017-07-12 00:00:00-04:00,243.32,244.2,243.32,243.98,4895178
2017-07-13 00:00:00-04:00,244.02,244.55,243.77,244.4,3189641
2017-07-14 00:00:00-04:00,244.42,245.97,244.31,245.54,5273959
2017-07-17 00:00:00-04:00,245.47,245.91,245.34,245.5,2540382
2017-07-18 00:00:00-04:00,245.06,245.72,244.67,245.67,4071509
2017-07-19 00:00:00-04:00,246.02,246.995,246.02,246.98,3969121
2017-07-20 00:00:00-04:00,247.28,247.41,246.47,247.08,4028567
2017-07-21 00:00:00-04:00,246.45,246.91,246.18,246.89,4836580
2017-07-24 00:00:00-04:00,246.8,246.98,246.29,246.8,3241829
2017-07-25 00:00:00-04:00,247.68,247.795,247.16,247.38,4141310
2017-07-26 00:00:00-04:00,247.76,247.79,247.13,247.45,4561252
2017-07-27 00:00:00-04:00,247.96,247.99,245.68,247.22,7407674
2017-07-28 00:00:00-04:00,246.66,247.055,246.14,246.9,4226824
2017-07-31 00:00:00-04:00,247.37,247.47,246.53,246.75,4288281
2017-08-01 00:00:00-04:00,247.46,247.49,246.8,247.29,3886177
2017-08-02 00:00:00-04:00,247.51,247.6,246.37,247.43,4424103
2017-08-03 00:00:00-04:00,247.33,247.33,246.64,246.97,3532004
2017-08-04 00:00:00-04:00,247.52,247.78,246.97,247.4,4915717
2017-08-07 00:00:00-04:00,247.55,247.87,247.37,247.85,2532838
2017-08-08 00:00:00-04:00,247.51,248.9,246.83,247.32,5034553
2017-08-09 00:00:00-04:00,246.47,247.305,246.06,247.23,6538430
2017-08-10 00:00:00-04:00,246.28,246.44,243.705,243.78,12992082
2017-08-11 00:00:00-04:00,244.02,244.8,243.75,244.1,7857388
2017-08-14 00:00:00-04:00,245.59,246.79,245.56,246.52,6925658
2017-08-15 00:00:00-04:00,246.98,246.99,246.16,246.51,5002872
2017-08-16 00:00:00-04:00,247.13,247.56,246.46,246.92,6727085
2017-08-17 00:00:00-04:00,246.24,246.6,243.1,243.12,12784646
2017-08-18 00:00:00-04:00,242.91,244.18,242.21,242.68,11462166
2017-08-21 00:00:00-04:00,242.64,243.2,241.83,242.92,7118913
2017-08-22 00:00:00-04:00,243.57,245.615,243.55,245.38,6933613
2017-08-23 00:00:00-04:00,244.33,245.04,244.16,244.53,5371087
2017-08-24 00:00:00-04:00,245.0,245.17,243.75,244.03,5500284
2017-08-25 00:00:00-04:00,244.9,245.61,244.39,244.52,5669201
2017-08-28 00:00:00-04:00,245.145,245.19,244.1,244.58,3384434
2017-08-29 00:00:00-04:00,243.06,245.14,242.97,244.87,5333733
2017-08-30 00:00:00-04:00,244.82,246.32,244.62,246.02,5633625
2017-08-31 00:00:00-04:00,246.73,247.77,246.61,247.36,7487164
2017-09-01 00:00:00-04:00,247.93,248.32,247.68,247.88,4537117
2017-09-05 00:00:00-04:00,247.24,247.51,244.95,246.09,8575177
2017-09-06 00:00:00-04:00,246.85,247.28,246.23,246.91,5524370
2017-09-07 00:00:00-04:00,247.25,247.27,246.41,246.9,4928989
2017-09-08 00:00:00-04:00,246.52,247.1,246.31,246.55,4431351
2017-09-11 00:00:00-04:00,248.05,249.3,248.02,249.17,5691150
2017-09-12 00:00:00-04:00,249.64,250.07,249.42,250.07,5179333
2017-09-13 00:00:00-04:00,249.72,250.21,249.59,250.18,3428929
2017-09-14 00:00:00-04:00,249.82,250.32,249.6,250.1,4972748
2017-09-15 00:00:00-04:00,248.71,249.29,248.57,249.24,4667359
2017-09-18 00:00:00-04:00,249.61,250.11,249.28,249.7,4011199
2017-09-19 00:00:00-04:00,249.99,250.07,249.61,249.96,3172706
2017-09-20 00:00:00-04:00,250.07,250.18,248.94,250.09,5879432
2017-09-21 00:00:00-04:00,249.9,249.97,249.19,249.4,3397559
2017-09-22 00:00:00-04:00,249.02,249.62,249.02,249.42,3991923
2017-09-25 00:00:00-04:00,249.14,249.55,248.08,248.935,5251883
2017-09-26 00:00:00-04:00,249.44,249.69,248.81,249.06,4501563
2017-09-27 00:00:00-04:00,249.88,250.48,248.88,250.03,7211275
2017-09-28 00:00:00-04:00,249.73,250.43,249.63,250.34,3344685
2017-09-29 00:00:00-04:00,250.33,251.31,250.14,251.21,4869349
2017-10-02 00:00:00-04:00,251.49,252.3,251.4,252.28,4419353
2017-10-03 00:00:00-04:00,252.46,252.88,252.23,252.84,3868250
2017-10-04 00:00:00-04:00,252.7,253.435,252.57,253.17,3443387
2017-10-05 00:00:00-04:00,253.52,254.68,253.4,254.65,5599657
2017-10-06 00:00:00-04:00,254.16,254.45,253.85,254.4,5418542
2017-10-09 00:00:00-04:00,254.2,254.41,253.65,253.97,2326128
2017-10-10 00:00:00-04:00,254.6,255.045,253.985,254.6,4022020
2017-10-11 00:00:00-04:00,254.52,255.02,254.325,255.0,3443364
2017-10-12 00:00:00-04:00,254.66,255.06,254.37,254.61,4508030
2017-10-13 00:00:00-04:00,255.145,255.27,254.76,254.9,4207943
2017-10-16 00:00:00-04:00,255.21,255.5,254.82,255.29,3397819
2017-10-17 00:00:00-04:00,255.23,255.52,254.99,255.46,3306639
2017-10-18 00:00:00-04:00,255.91,255.95,255.5,255.7,3139559
2017-10-19 00:00:00-04:00,254.83,255.81,254.35,255.81,4962192
2017-10-20 00:00:00-04:00,256.7,257.14,256.43,257.08,5309145
2017-10-23 00:00:00-04:00,257.48,257.48,256.02,256.12,4277310
2017-10-24 00:00:00-04:00,256.59,256.825,256.15,256.53,6201935
2017-10-25 00:00:00-04:00,256.19,256.31,254.005,255.27,10434082
2017-10-26 00:00:00-04:00,255.99,256.3,255.56,255.68,5126167
2017-10-27 00:00:00-04:00,256.49,257.89,256.16,257.65,6170839
2017-10-30 00:00:00-04:00,257.07,257.59,256.42,256.8,4208411
2017-10-31 00:00:00-04:00,257.18,257.44,256.805,257.15,4393752
2017-11-01 00:00:00-04:00,258.04,258.43,257.07,257.51,5203562
2017-11-02 00:00:00-04:00,257.41,257.74,256.2,257.61,6722195
2017-11-03 00:00:00-04:00,257.82,258.5,257.305,258.44,4431148
2017-11-06 00:00:00-05:00,258.295,258.995,258.23,258.83,2886600
2017-11-07 00:00:00-05:00,258.98,259.35,258.09,258.69,5349675
2017-11-08 00:00:00-05:00,258.44,259.22,258.16,259.12,5249668
2017-11-09 00:00:00-05:00,257.73,258.39,256.36,258.19,10091878
2017-11-10 00:00:00-05:00,257.73,258.21,257.37,258.07,4517884
2017-11-13 00:00:00-05:00,257.31,258.585,257.27,258.31,3604266
2017-11-14 00:00:00-05:00,257.41,257.85,256.52,257.74,5357538
2017-11-15 00:00:00-05:00,256.68,257.22,255.65,256.45,6995150
2017-11-16 00:00:00-05:00,257.52,259.035,257.48,258.59,6026856
2017-11-17 00:00:00-05:00,258.22,258.44,257.78,257.88,5075257
2017-11-20 00:00:00-05:00,258.12,258.525,257.86,258.27,3668544
2017-11-21 00:00:00-05:00,259.18,260.2,259.11,259.95,5330709
2017-11-22 00:00:00-05:00,260.0,260.15,259.58,259.78,3476906
2017-11-24 00:00:00-05:00,260.27,260.48,260.16,260.36,1628297
2017-11-27 00:00:00-05:00,260.41,260.75,260.0,260.26,4053268
2017-11-28 00:00:00-05:00,260.76,262.9,260.66,262.81,9043278
2017-11-29 00:00:00-05:00,263.02,263.63,262.2,262.73,7530689
2017-11-30 00:00:00-05:00,263.76,266.05,263.67,265.06,12201084
2017-12-01 00:00:00-05:00,264.76,265.31,260.78,264.42,16793438
2017-12-04 00:00:00-05:00,266.31,266.8,264.12,264.12,9161088
2017-12-05 00:00:00-05:00,264.43,265.14,263.04,263.21,8450991
2017-12-06 00:00:00-05:00,262.87,263.73,262.72,263.24,5618137
2017-12-07 00:00:00-05:00,263.1,264.43,262.95,264.03,5689377
2017-12-08 00:00:00-05:00,265.01,265.52,264.73,265.48,5786849
2017-12-11 00:00:00-05:00,265.58,266.38,265.49,266.32,6527926
2017-12-12 00:00:00-05:00,266.57,267.315,266.35,266.81,5877660
2017-12-13 00:00:00-05:00,267.06,267.56,266.65,266.7,7411895
2017-12-14 00:00:00-05:00,267.12,267.21,265.6,265.64,9660869
2017-12-15 00:00:00-05:00,265.45,267.04,265.395,266.55,9184721
2017-12-18 00:00:00-05:00,268.08,268.59,267.98,268.17,6224849
2017-12-19 00:00:00-05:00,268.48,268.52,267.1,267.2,6041358
2017-12-20 00:00:00-05:00,268.27,268.33,266.7,267.06,5950509
2017-12-21 00:00:00-05:00,267.74,268.38,267.305,267.57,4840785
2017-12-22 00:00:00-05:00,267.6,267.635,266.91,267.49,4904151
2017-12-26 00:00:00-05:00,267.05,267.38,266.89,267.15,3200951
2017-12-27 00:00:00-05:00,267.38,267.73,267.02,267.33,4865660
2017-12-28 00:00:00-05:00,267.89,267.92,267.455,267.86,2991108
2017-12-29 00:00:00-05:00,268.52,268.53,266.64,266.84,5349683
2018-01-02 00:00:00-05:00,267.84,268.81,267.4,268.79,7449489
2018-01-03 00:00:00-05:00,268.98,270.64,268.97,270.34,7291517
2018-01-04 00:00:00-05:00,271.21,272.16,271.11,271.64,5560001
2018-01-05 00:00:00-05:00,272.53,273.56,271.95,273.42,6303060
2018-01-08 00:00:00-05:00,273.31,274.095,272.985,273.91,4512580
2018-01-09 00:00:00-05:00,274.4,275.24,274.09,274.45,5854634
2018-01-10 00:00:00-05:00,273.68,274.42,272.92,274.1,5575238
2018-01-11 00:00:00-05:00,274.75,276.09,274.57,276.09,5314348
2018-01-12 00:00:00-05:00,276.4,278.1,276.28,277.94,6488165
2018-01-16 00:00:00-05:00,279.35,280.09,276.18,276.98,9358967
2018-01-17 00:00:00-05:00,278.03,280.04,277.2,279.59,6843083
2018-01-18 00:00:00-05:00,279.48,279.96,278.58,279.17,6665226
2018-01-19 00:00:00-05:00,279.8,280.39,279.14,280.39,7573730
2018-01-22 00:00:00-05:00,280.17,282.63,280.12,282.62,6854487
2018-01-23 00:00:00-05:00,282.74,283.62,282.37,283.26,7384220
2018-01-24 00:00:00-05:00,284.0,284.69,281.84,283.21,9964146
2018-01-25 00:00:00-05:00,284.16,284.26,282.41,283.3,7860616
2018-01-26 00:00:00-05:00,284.25,286.58,283.96,286.54,8230334
2018-01-29 00:00:00-05:00,285.93,286.43,284.505,284.68,8409252
2018-01-30 00:00:00-05:00,282.6,283.28,281.22,281.64,10732026
2018-01-31 00:00:00-05:00,282.73,283.3,280.68,281.92,10457729
2018-02-01 00:00:00-05:00,281.06,283.06,280.69,281.66,8078689
2018-02-02 00:00:00-05:00,280.02,280.23,275.41,275.51,16076340
2018-02-05 00:00:00-05:00,273.45,275.84,263.31,264.18,25687416
2018-02-06 00:00:00-05:00,259.94,269.69,258.71,268.69,24578443
2018-02-07 00:00:00-05:00,268.36,272.36,267.65,267.67,15214802
2018-02-08 00:00:00-05:00,268.13,268.16,257.6,257.65,19573047
2018-02-09 00:00:00-05:00,260.83,263.6,252.92,261.555,23467802
2018-02-12 00:00:00-05:00,263.83,267.0,261.88,265.33,9795894
2018-02-13 00:00:00-05:00,263.97,266.615,263.33,266.06,6466474
2018-02-14 00:00:00-05:00,264.31,270.0,264.31,269.69,8756338
2018-02-15 00:00:00-05:00,271.59,272.99,268.79,272.99,7405979
2018-02-16 00:00:00-05:00,272.32,275.31,272.3,273.05,10330665
2018-02-20 00:00:00-05:00,272.03,273.67,270.5,271.43,7706354
2018-02-21 00:00:00-05:00,271.89,274.72,269.98,270.08,9692970
2018-02-22 00:00:00-05:00,271.12,273.05,269.64,270.33,8885315
2018-02-23 00:00:00-05:00,271.85,274.68,271.25,274.65,7878570
2018-02-26 00:00:00-05:00,275.91,278.01,275.26,277.89,7229849
2018-02-27 00:00:00-05:00,278.11,278.92,274.48,274.51,10318156
2018-02-28 00:00:00-05:00,275.71,276.18,271.38,271.39,11669912
2018-03-01 00:00:00-05:00,271.41,273.17,266.005,267.75,20040523
2018-03-02 00:00:00-05:00,265.8,269.72,264.82,269.26,14965984
2018-03-05 00:00:00-05:00,267.71,272.89,267.61,272.19,10313600
2018-03-06 00:00:00-05:00,273.32,273.35,271.18,272.86,7234754
2018-03-07 00:00:00-05:00,270.42,273.17,270.21,272.8,7794432
2018-03-08 00:00:00-05:00,273.54,274.24,272.42,274.05,6028242
2018-03-09 00:00:00-05:00,275.69,278.85,275.34,278.81,8257985
2018-03-12 00:00:00-04:00,279.2,279.91,278.09,278.55,6064554
2018-03-13 00:00:00-04:00,279.86,280.41,276.03,276.74,8106504
2018-03-14 00:00:00-04:00,277.81,278.02,274.68,275.25,9099000
2018-03-15 00:00:00-04:00,275.88,276.6,274.44,275.05,5500735
2018-03-16 00:00:00-04:00,274.5,275.38,274.16,274.32,5614550
2018-03-19 00:00:00-04:00,273.37,273.38,268.63,270.52,10676786
2018-03-20 00:00:00-04:00,270.96,271.665,270.18,270.87,4866157
2018-03-21 00:00:00-04:00,270.9,273.27,270.19,270.46,7911606
2018-03-22 00:00:00-04:00,267.89,268.85,263.37,263.675,14522928
2018-03-23 00:00:00-04:00,264.19,265.02,257.83,258.32,15875392
2018-03-26 00:00:00-04:00,262.13,265.43,259.41,265.12,10336289
2018-03-27 00:00:00-04:00,266.18,266.77,258.865,260.48,13996628
2018-03-28 00:00:00-04:00,260.75,262.63,258.59,259.75,15105045
2018-03-29 00:00:00-04:00,261.11,265.26,260.29,263.51,11890980
2018-04-02 00:00:00-04:00,262.55,263.13,254.68,257.38,17697763
2018-04-03 00:00:00-04:00,258.86,261.31,256.84,260.79,12289170
2018-04-04 00:00:00-04:00,256.73,264.35,256.61,263.78,11716089
2018-04-05 00:00:00-04:00,265.54,266.635,264.33,265.73,8257114
2018-04-06 00:00:00-04:00,263.42,265.1,258.0,259.84,16819175
2018-04-09 00:00:00-04:00,261.5,264.84,260.55,260.75,10003347
2018-04-10 00:00:00-04:00,264.28,266.04,263.0,265.17,11335649
2018-04-11 00:00:00-04:00,263.47,265.64,263.39,263.76,7544673
2018-04-12 00:00:00-04:00,265.29,267.0,265.06,265.89,6122426
2018-04-13 00:00:00-04:00,267.41,267.54,264.01,265.16,6628276
2018-04-16 00:00:00-04:00,267.0,268.2,266.08,267.35,5240956
2018-04-17 00:00:00-04:00,269.33,270.87,268.75,270.13,5018536
2018-04-18 00:00:00-04:00,270.69,271.29,269.88,270.37,4080762
2018-04-19 00:00:00-04:00,269.65,269.88,267.72,268.86,6210066
2018-04-20 00:00:00-04:00,268.81,269.05,265.61,266.63,6394354
2018-04-23 00:00:00-04:00,267.26,267.88,265.36,266.58,4084677
2018-04-24 00:00:00-04:00,267.74,267.96,261.28,262.99,10300372
2018-04-25 00:00:00-04:00,262.91,264.13,260.85,263.56,7643543
2018-04-26 00:00:00-04:00,264.81,267.24,264.29,266.34,5338153
2018-04-27 00:00:00-04:00,267.03,267.34,265.5,266.58,4345694
2018-04-30 00:00:00-04:00,267.25,267.89,264.43,264.46,5711658
2018-05-01 00:00:00-04:00,263.91,265.1,262.12,264.99,6157045
2018-05-02 00:00:00-04:00,264.78,265.68,262.76,263.2,7073297
2018-05-03 00:00:00-04:00,262.25,263.36,259.05,262.61,12582450
2018-05-04 00:00:00-04:00,261.48,266.78,261.15,266.0,5816655
2018-05-07 00:00:00-04:00,266.89,268.02,266.12,266.98,3953340
2018-05-08 00:00:00-04:00,266.47,267.315,265.15,266.9,5560780
2018-05-09 00:00:00-04:00,267.68,269.86,267.1,269.465,4350701
2018-05-10 00:00:00-04:00,270.36,272.39,270.23,272.05,4592691
2018-05-11 00:00:00-04:00,272.16,273.15,271.59,272.64,3711493
2018-05-14 00:00:00-04:00,273.35,274.08,272.37,272.88,3984685
2018-05-15 00:00:00-04:00,271.59,271.61,270.04,271.0,6591872
2018-05-16 00:00:00-04:00,271.14,272.755,271.12,272.21,3492118
2018-05-17 00:00:00-04:00,271.95,273.22,271.13,272.0,3997878
2018-05-18 00:00:00-04:00,271.62,272.03,270.93,271.35,3604068
